"caseid","date","event","comment","country1","country2","species","order","date2","year","post2017","decade","continent"
"42374","13/01/2022","Seizure","4 ivory beaded necklaces (0.1487 kg) seized in Qingdao","China",NA,"Elephantidae","Proboscidea",2022-01-13,2022,TRUE,"2023","Asia"
"46145","11/01/2022","Seizure","17 tusks & hippo tooth seized in Mafinga, Iringa Region - 2 arrested","Tanzania, United Republic of",NA,"2 species","Proboscidea",2022-01-11,2022,TRUE,"2023","Asia"
"42373","11/01/2022","Seizure","54 ivory carvings (5.05 kg) seized in Beijing","China",NA,"Elephantidae","Proboscidea",2022-01-11,2022,TRUE,"2023","Asia"
"42372","11/01/2022","Seizure","1 ivory carving (0.075 kg) seized in Hefei","China",NA,"Elephantidae","Proboscidea",2022-01-11,2022,TRUE,"2023","Asia"
"41048","11/01/2022","Seizure","456 kg ivory, 6,200 kg pangolin scales, 3108 kg lion bones & 138 kg rhino horns seized in Tien Sa Port, Da Nang - 1 convicted","Viet Nam","Nigeria","4 species","Proboscidea",2022-01-11,2022,TRUE,"2023","Asia"
"42371","08/01/2022","Seizure","2 ivory scroll heads seized in Guangzhou","China",NA,"Elephantidae","Proboscidea",2022-01-08,2022,TRUE,"2023","Asia"
"46146","07/01/2022","Seizure","2 tusks seized in Iringa Region - 1 arrested","Tanzania, United Republic of",NA,"Elephantidae","Proboscidea",2022-01-07,2022,TRUE,"2023","Asia"
"45029","06/01/2022","Seizure","25.5 kg ivory seized in Wayanad, Kerala - 3 arrested","India",NA,"Elephas maximus","Proboscidea",2022-01-06,2022,TRUE,"2023","Asia"
"40692","06/01/2022","Seizure","1 leopard skin, 1 elephant tusk & 1.77 kg pangolin scales seized in Baraghat, Odisha - 1 arrested","India",NA,"3 species","Proboscidea",2022-01-06,2022,TRUE,"2023","Asia"
"45030","04/01/2022","Seizure","3 pieces of ivory (15 kg) seized in Guruve - 2 charged","Zimbabwe",NA,"Elephantidae","Proboscidea",2022-01-04,2022,TRUE,"2023","Africa"
"42158","03/01/2022","Seizure","287 kg Sandalwood & 5 tusks (10.6 kg) seized in Manga, Voi - 4 charged","Kenya",NA,"2 species","Proboscidea",2022-01-03,2022,TRUE,"2023","Africa"
"46147","01/01/2022","Seizure","1 tusk seized from crate in Rotterdam","Netherlands",NA,"Elephantidae","Proboscidea",2022-01-01,2022,TRUE,"2023","Asia"
"45028","01/01/2022","Seizure","0.15 kg of elephant pearls seized in Ampara, Eastern Province - 2 arrested","Sri Lanka",NA,"Elephantidae","Proboscidea",2022-01-01,2022,TRUE,"2023","Asia"
"45027","01/01/2022","Seizure","1 tusk (14 kg) seized in Matuu, Machakos - 2 arrested","Kenya",NA,"Elephantidae","Proboscidea",2022-01-01,2022,TRUE,"2023","Africa"
"45023","01/01/2022","Seizure","5 pieces of ivory seized in Tiruchirappalli, Tamil Nadu - 2 arrested","India",NA,"Elephantidae","Proboscidea",2022-01-01,2022,TRUE,"2023","Asia"
"44261","01/01/2022","Seizure","Elephant pearls seized in Periyapillumale, Karadiyanaru, Munawara - 2 arrested","Sri Lanka",NA,"Elephantidae","Proboscidea",2022-01-01,2022,TRUE,"2023","Asia"
"42375","01/01/2022","Seizure","12 ivory scroll heads seized in Wenzhou","China",NA,"Elephantidae","Proboscidea",2022-01-01,2022,TRUE,"2023","Asia"
"41194","01/01/2022","Seizure","50 tusks seized in Boane district, Maputo","Mozambique",NA,"Elephantidae","Proboscidea",2022-01-01,2022,TRUE,"2023","Asia"
"45032","30/12/2021","Seizure","2 ivory scroll heads seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-12-30,2021,TRUE,"2023","Asia"
"42148","27/12/2021","Seizure","6 ivory carvings (0.53438 kg) seized in Tianjin","China",NA,"Elephantidae","Proboscidea",2021-12-27,2021,TRUE,"2023","Asia"
"40560","23/12/2021","Seizure","40 kg of elephant tusks seized in Congo - 2 arrested","Congo",NA,"Loxodonta","Proboscidea",2021-12-23,2021,TRUE,"2023","Asia"
"45047","22/12/2021","Seizure","2 elephant tusks seized in Madulijhar, Barpeta district, Assam - 5 arrested","India",NA,"Elephantidae","Proboscidea",2021-12-22,2021,TRUE,"2023","Asia"
"42145","20/12/2021","Seizure","2 ivory scroll heads seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-12-20,2021,TRUE,"2023","Asia"
"45033","19/12/2021","Seizure","2 elephant tusks (25 kg) seized in Ramanagara, Karnataka - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-12-19,2021,TRUE,"2023","Asia"
"45034","18/12/2021","Seizure","5 pieces of ivory (8 kg) seized in Mysuru, Karnataka - 4 arrested","India",NA,"Elephantidae","Proboscidea",2021-12-18,2021,TRUE,"2023","Asia"
"41130","16/12/2021","Seizure","30 kgs of ivory and 20 kg of hippo teeth seized in Kirumba - 2 arrested","Congo, Democratic Republic of The",NA,"2 species","Proboscidea",2021-12-16,2021,TRUE,"2023","Asia"
"42144","15/12/2021","Seizure","20 ivory beads and 1 chest pin seized in Dandong","China",NA,"Elephantidae","Proboscidea",2021-12-15,2021,TRUE,"2023","Asia"
"42143","13/12/2021","Seizure","1 ivory pendant (0.037 kg) seized in Changsha","China",NA,"Elephantidae","Proboscidea",2021-12-13,2021,TRUE,"2023","Asia"
"42142","13/12/2021","Seizure","1 ivory pipe mouthpiece seized in Changsha","China",NA,"Elephantidae","Proboscidea",2021-12-13,2021,TRUE,"2023","Asia"
"48383","10/12/2021","Seizure","100 kg ivory seized Goma, North Kivu - 2 arrested","Congo, Democratic Republic of The",NA,"Elephantidae","Proboscidea",2021-12-10,2021,TRUE,"2023","Asia"
"40517","10/12/2021","Seizure","6 pieces of ivory (2 tusks) seized in Lambar'e9n'e9 - 2 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-12-10,2021,TRUE,"2023","Asia"
"40512","09/12/2021","Seizure","4 tusks seized in Swakopmund - 1 charged","Namibia",NA,"Elephantidae","Proboscidea",2021-12-09,2021,TRUE,"2023","Africa"
"42141","08/12/2021","Seizure","0.2186 kg of piano keys seized at Yangshan Port","China",NA,"Elephantidae","Proboscidea",2021-12-08,2021,TRUE,"2023","Asia"
"42140","07/12/2021","Seizure","2 ivory scroll heads seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-12-07,2021,TRUE,"2023","Asia"
"41324","07/12/2021","Seizure","1 elephant tusk (9 kg) seized in Bolangir, Odisha - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-12-07,2021,TRUE,"2023","Asia"
"40464","02/12/2021","Seizure","6 pieces of ivory (9.5 kg) seized in Betalpur, Deoria, Uttar Pradesh - 3 arrested","India",NA,"Elephantidae","Proboscidea",2021-12-02,2021,TRUE,"2023","Asia"
"45031","01/12/2021","Seizure","2 elephant tusks seized in Makokou - 1 arrested","Gabon",NA,"Elephantidae","Proboscidea",2021-12-01,2021,TRUE,"2023","Asia"
"44264","01/12/2021","Seizure","Buffalo meat, elephant skins, baboon parts and animal bones seized at Punda Maria Gate, Limpopo - 4 arrested","South Africa",NA,"4 species","Proboscidea",2021-12-01,2021,TRUE,"2023","Africa"
"42147","01/12/2021","Seizure","1 ivory carving (0.1241 kg) seized at Pudong Airport","China",NA,"Elephantidae","Proboscidea",2021-12-01,2021,TRUE,"2023","Asia"
"42146","01/12/2021","Seizure","16 ivory carvings (0.4701 kg) seized at Pudong Airport","China",NA,"Elephantidae","Proboscidea",2021-12-01,2021,TRUE,"2023","Asia"
"41124","01/12/2021","Seizure","385 kg of ivory seized in the parking area of Fevereiro International Airport, Luanda - 1 arrested","Angola","United Arab Emirates","Elephantidae","Proboscidea",2021-12-01,2021,TRUE,"2023","Asia"
"40507","01/12/2021","Poaching / Illegal Harvesting","3 elephant poached in Lobeke National Park - 3 arrested","Cameroon",NA,"Loxodonta","Proboscidea",2021-12-01,2021,TRUE,"2023","Asia"
"44266","30/11/2021","Seizure","17 products (4.712 kg) including nautilus shells, ivory, crocodile skin and American ginseng seized at Shenzhen Bao'an Airport Customs","China",NA,"5 species","Proboscidea",2021-11-30,2021,TRUE,"2023","Asia"
"42139","29/11/2021","Seizure","3 decorative panels made from ivory seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-11-29,2021,TRUE,"2023","Asia"
"42138","26/11/2021","Seizure","1 ivory carving seized in Dalian","China",NA,"Elephantidae","Proboscidea",2021-11-26,2021,TRUE,"2023","Asia"
"40446","26/11/2021","Seizure","2 Elephant tusks seized in Kakoi village, Babati district","Tanzania, United Republic of",NA,"Elephantidae","Proboscidea",2021-11-26,2021,TRUE,"2023","Asia"
"41337","25/11/2021","Seizure","2 tusks (25 kg) seized in Dharmapuri, Tamil Nadu - 4 arrested","India",NA,"Elephantidae","Proboscidea",2021-11-25,2021,TRUE,"2023","Asia"
"42137","24/11/2021","Seizure","0.0423 kg of ivory scroll heads seized in Wuhan","China",NA,"Elephantidae","Proboscidea",2021-11-24,2021,TRUE,"2023","Asia"
"42136","23/11/2021","Seizure","2 ivory carvings (0.05196 kg) seized from a parcel in Nanning","China",NA,"Elephantidae","Proboscidea",2021-11-23,2021,TRUE,"2023","Asia"
"45046","22/11/2021","Seizure","5 ivory pieces seized at Agrotuor farm, Rundu, Kavango West","Namibia",NA,"Elephantidae","Proboscidea",2021-11-22,2021,TRUE,"2023","Africa"
"48690","20/11/2021","Seizure","6 ivory pieces seized at the Port of Owendo - 2 arrested","Gabon",NA,"Elephantidae","Proboscidea",2021-11-20,2021,TRUE,"2023","Asia"
"42135","19/11/2021","Seizure","3.82 kg of ivory carvings and hippo ivory seized at Shenzhen Baoan Airport","China",NA,"2 species","Proboscidea",2021-11-19,2021,TRUE,"2023","Asia"
"40044","19/11/2021","Seizure","2 elephant tusks seized in Port-Gentil - 2 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-11-19,2021,TRUE,"2023","Asia"
"45050","18/11/2021","Seizure","1 live elephant seized in Dungarpur, Rajasthan - 2 charged","India",NA,"Elephantidae","Proboscidea",2021-11-18,2021,TRUE,"2023","Asia"
"39901","18/11/2021","Seizure","2 Elephant tusks (4 kg) and 42 big cat claws seized in Sinapali and M Rampur, Odisha - 2 arrested","India",NA,"2 species","Proboscidea",2021-11-18,2021,TRUE,"2023","Asia"
"42134","17/11/2021","Seizure","16 ivory carvings and 30 red coral products (total 1.363 kg) seized in Nanjing","China",NA,"2 species","Proboscidea",2021-11-17,2021,TRUE,"2023","Asia"
"42133","17/11/2021","Seizure","23 ivory carvings and red sandalwood bead bracelets seized at Shenzhen Bao'An airport","China",NA,"2 species","Proboscidea",2021-11-17,2021,TRUE,"2023","Asia"
"42132","17/11/2021","Seizure","1 ivory fan seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-11-17,2021,TRUE,"2023","Asia"
"42130","16/11/2021","Seizure","1 ivory carving (0.0406 kg) seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-11-16,2021,TRUE,"2023","Asia"
"42129","14/11/2021","Seizure","1 ivory beaded necklace seized in Dandong","China",NA,"Elephantidae","Proboscidea",2021-11-14,2021,TRUE,"2023","Asia"
"39809","14/11/2021","Seizure","2 Elephant tusks (10 kg) seized in East Karbi Anglong, Assam - 2 arrested","India",NA,"Elephantidae","Proboscidea",2021-11-14,2021,TRUE,"2023","Asia"
"42706","12/11/2021","Seizure","8 elephants poached in the in Lobeke National Park - 2 arrested","Cameroon",NA,"Loxodonta","Proboscidea",2021-11-12,2021,TRUE,"2023","Asia"
"39811","12/11/2021","Seizure","40 kg of elephant tusks seized in Nialy, Ngounie - 4 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-11-12,2021,TRUE,"2023","Asia"
"42128","10/11/2021","Seizure","1 piece of Elephant tusk (0.98 kg) seized at Chengdu Shuangliu Airport","China",NA,"Elephantidae","Proboscidea",2021-11-10,2021,TRUE,"2023","Asia"
"45055","09/11/2021","Seizure","2 elephant tusks (7.195 kg) seized in Keonjhar, Odisha - 5 arrested","India",NA,"Elephantidae","Proboscidea",2021-11-09,2021,TRUE,"2023","Asia"
"44830","09/11/2021","Human-Wildlife Conflict","1 elephant killed by electrocution in Sreebordi upazila, Sherpur - 2 charged","Bangladesh",NA,"Elephas maximus","Proboscidea",2021-11-09,2021,TRUE,"2023","Asia"
"39635","05/11/2021","Seizure","11 elephant tusks (37.6 kg) seized in Marcory, Abidjan - 6 arrested","Cote d'Ivoire","Burkina Faso","Loxodonta","Proboscidea",2021-11-05,2021,TRUE,"2023","Asia"
"45059","04/11/2021","Seizure","2 elephant tusks seized in Boluvampatti, Tamil Nadu - 3 arrested","India",NA,"Elephas maximus","Proboscidea",2021-11-04,2021,TRUE,"2023","Asia"
"42126","04/11/2021","Seizure","2 ivory bangles and 1 beaded bracelet (0.195 kg) seized at Guangzhou Airport - 1 suspect","China",NA,"Elephantidae","Proboscidea",2021-11-04,2021,TRUE,"2023","Asia"
"39631","04/11/2021","Seizure","937.57 kg of ivory, 34 kg of pangolin scales and rhinoceros horns seized in Kinshasa - 2 arrested","Congo, Democratic Republic of The",NA,"3 species","Proboscidea",2021-11-04,2021,TRUE,"2023","Asia"
"42125","03/11/2021","Seizure","1 pair of ivory earrings seized in Wuhan","China",NA,"Elephantidae","Proboscidea",2021-11-03,2021,TRUE,"2023","Asia"
"48739","01/11/2021","Seizure","2 tusks seized in Chirang District, Assam - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"48637","01/11/2021","Seizure","6 ivory bangles, 2 pendants & ivory slice seized at Guangzhou Baiyun International Airport","China",NA,"Elephantidae","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"45052","01/11/2021","Seizure","Elephant tusks seized in Harare - 2 charged","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-11-01,2021,TRUE,"2023","Africa"
"45051","01/11/2021","Seizure","1 ivory product, elephant foot and other products seized in BDA Complex, KG Halli, Bengaluru - 1 arrested","India",NA,"3 species","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"45049","01/11/2021","Seizure","10 elephant pearls seized in Varipathanchenai, Ampara - 3 arrested","Sri Lanka",NA,"Elephantidae","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"44320","01/11/2021","Seizure","6 ivory pieces (14.5 kg) seized in Busia - 1 arrested","Kenya",NA,"Loxodonta","Proboscidea",2021-11-01,2021,TRUE,"2023","Africa"
"42127","01/11/2021","Seizure","2 ivory bangles (0.0465 kg) seized in Guangzhou","China",NA,"Elephantidae","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"42124","01/11/2021","Seizure","1 piece of ivory tile seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"39909","01/11/2021","Seizure","30 pieces of ivory and 6 tusks (99 kg) seized in Mbonde, Liwale - 4 arrested","Tanzania, United Republic of",NA,"Elephantidae","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"39829","01/11/2021","Seizure","1 Elephant tusk seized in Kendubhata, Odisha - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"39676","01/11/2021","Seizure","60 ivory rings, 8 bracelets, 20 bear claw pendants, 20 wild pig teeth pendants and 30 elephant tails seized in Da Lat City, Lam Dong","Viet Nam",NA,"3 species","Proboscidea",2021-11-01,2021,TRUE,"2023","Asia"
"42123","29/10/2021","Seizure","1 pair of ivory earrings, 1 ivory pipe and 5 ivory carbings seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-10-29,2021,TRUE,"2023","Asia"
"42122","28/10/2021","Seizure","Ivory mahjong set (1.8098 kg) seized in Wuhan","China",NA,"Elephantidae","Proboscidea",2021-10-28,2021,TRUE,"2023","Asia"
"39291","27/10/2021","Seizure","1 Elephant tusk seized in Antulia, Odisha - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-10-27,2021,TRUE,"2023","Asia"
"42119","26/10/2021","Seizure","1 ivory stamp (0.033 kg) seized in Tianjin","China",NA,"Elephantidae","Proboscidea",2021-10-26,2021,TRUE,"2023","Asia"
"44301","25/10/2021","Seizure","1 ivory fan seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-10-25,2021,TRUE,"2023","Asia"
"45061","24/10/2021","Seizure","2 live elephants seized in Teesta check post, Jalpaiguri, West Bengal - 3 arrested","India",NA,"Elephas maximus","Proboscidea",2021-10-24,2021,TRUE,"2023","Asia"
"45060","24/10/2021","Poaching / Illegal Harvesting","1 elephant carcass found dead in Vellapathy, Boluvampatti, Tamil Nadu","India",NA,"Elephas maximus","Proboscidea",2021-10-24,2021,TRUE,"2023","Asia"
"44319","24/10/2021","Seizure","7 pieces of ivory (51 kg) seized in Kenya - 2 arrested","Kenya",NA,"Elephantidae","Proboscidea",2021-10-24,2021,TRUE,"2023","Africa"
"39293","22/10/2021","Seizure","45 kg of Elephant tusks seized in Rwanda - 4 arrested","Rwanda","Congo, Democratic Republic of The","Elephantidae","Proboscidea",2021-10-22,2021,TRUE,"2023","Asia"
"39287","21/10/2021","Seizure","9 pieces of ivory (16 kg) seized in Kamboni, Nthunduwala - 3 arrested","Malawi",NA,"Elephantidae","Proboscidea",2021-10-21,2021,TRUE,"2023","Asia"
"48385","20/10/2021","Seizure","223 ivory sticks & 1 ivory rosary bead seized at Cairo International Airport","Egypt","Lebanon","Elephantidae","Proboscidea",2021-10-20,2021,TRUE,"2023","Asia"
"42118","20/10/2021","Seizure","5 ivory carvings seized in Hengqin, Zuhai","China",NA,"Loxodonta","Proboscidea",2021-10-20,2021,TRUE,"2023","Asia"
"45131","19/10/2021","Seizure","2 elephant tusks seized in Omakange - 2 Namibians charged","Namibia",NA,"Elephantidae","Proboscidea",2021-10-19,2021,TRUE,"2023","Africa"
"45128","19/10/2021","Seizure","196 kg of elephant meat seized in Siankaba, Livingstone - 1 convicted","Zambia","Zimbabwe","Elephantidae","Proboscidea",2021-10-19,2021,TRUE,"2023","Asia"
"44286","19/10/2021","Seizure","1 hawksbill turtle bangle and 1 hawksbill bracelet and 4 ivory items seized in Shijiazhuang City, Hebei","China",NA,"2 species","Proboscidea",2021-10-19,2021,TRUE,"2023","Asia"
"45135","18/10/2021","Seizure","1 live elephant seized in Satna, Madhya Pradesh","India",NA,"Elephas maximus","Proboscidea",2021-10-18,2021,TRUE,"2023","Asia"
"44302","14/10/2021","Seizure","2 ivory collage panels seized in Hefei","China",NA,"2 species","Proboscidea",2021-10-14,2021,TRUE,"2023","Asia"
"","41573","Seizure","4 Elephant tusks, 2 rhino horns, 132 ivory carvings and other wildlife seized in Madrid - 1 suspect","Spain",NA,"9 species","Proboscidea",NA,NA,NA,"","Asia"
"45137","11/10/2021","Seizure","2 elephant tusks (2.322 kg) seized in Prabhasuni, Deogarh, Odisha - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-10-11,2021,TRUE,"2023","Asia"
"38987","11/10/2021","Poaching / Illegal Harvesting","2 elephants poached in Lofa County - 2 arrested","Liberia",NA,"Loxodonta","Proboscidea",2021-10-11,2021,TRUE,"2023","Asia"
"45140","05/10/2021","Seizure","3 elephant tusks seized in Victoria Falls - 1 arrested","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-10-05,2021,TRUE,"2023","Africa"
"45142","04/10/2021","Seizure","46 kg of ivory, 7 kg of pangolin scales, 1 lion skin, 8 kg of hippo teeth and 45 kg ofUgandan kob meat seized in Nebbi - 3 arrested","Uganda",NA,"5 species","Proboscidea",2021-10-04,2021,TRUE,"2023","Asia"
"42117","03/10/2021","Seizure","14 ivory carvings (0.3218 kg) seized in Guangzhou","China",NA,"Elephantidae","Proboscidea",2021-10-03,2021,TRUE,"2023","Asia"
"38976","02/10/2021","Seizure","1 Elephant tusk (1 kg) seized in Bungoma - 2 arrested","Kenya",NA,"Elephantidae","Proboscidea",2021-10-02,2021,TRUE,"2023","Africa"
"48733","01/10/2021","Seizure","2 ivory pieces (6 kg) seized in Chirang District, Assam - 2 arrested","India",NA,"Elephantidae","Proboscidea",2021-10-01,2021,TRUE,"2023","Asia"
"48730","01/10/2021","Seizure","2 tusks seized in Amteka F.V., Assam - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-10-01,2021,TRUE,"2023","Asia"
"45058","01/10/2021","Poaching / Illegal Harvesting","1 elephant carcass found in Munderchuan, Sambalpur, Odisha","India",NA,"Elephas maximus","Proboscidea",2021-10-01,2021,TRUE,"2023","Asia"
"42051","01/10/2021","Seizure","1 ivory knife and 1 leopard tooth bracelet seized in Rongcheng","China",NA,"2 species","Proboscidea",2021-10-01,2021,TRUE,"2023","Asia"
"41125","01/10/2021","Seizure","18.25 kg of ivory seized in 6th avenue extenstion, Mzilikazi, Bulawayo - 2 arrested","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-10-01,2021,TRUE,"2023","Africa"
"39424","01/10/2021","Seizure","2 tusks (4.5 kg) seized in Mecula District, Niassa Province","Mozambique",NA,"Loxodonta africana","Proboscidea",2021-10-01,2021,TRUE,"2023","Asia"
"39362","01/10/2021","Seizure","4 elephant tusks, 2 rhino horns and 1 fresh leopard skin seized in Ebolowa","Cameroon",NA,"3 species","Proboscidea",2021-10-01,2021,TRUE,"2023","Asia"
"39259","01/10/2021","Seizure","76 kg of ivory seized Doldol, Laikipia County - 4 arrested","Kenya",NA,"Loxodonta africana","Proboscidea",2021-10-01,2021,TRUE,"2023","Africa"
"38854","01/10/2021","Seizure","6 elephant tusks in Makabana - 2 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-10-01,2021,TRUE,"2023","Asia"
"42115","29/09/2021","Seizure","257 ivory scroll heads, 2 scroll heads made of sika deer horns and 2 Dalbergia scroll heads seized in Yiwu","China",NA,"3 species","Proboscidea",2021-09-29,2021,TRUE,"2023","Asia"
"42114","29/09/2021","Seizure","2 ivory carvings (0.0279 kg) and 1 red coral carving (0.0009 kg) seized at Zhanjiang airport","China",NA,"2 species","Proboscidea",2021-09-29,2021,TRUE,"2023","Asia"
"42113","28/09/2021","Seizure","3 ivory bangles (0.0181 kg) seized at Kunming Changshui Airport","China",NA,"Elephantidae","Proboscidea",2021-09-28,2021,TRUE,"2023","Asia"
"39512","28/09/2021","Seizure","2 elephant tusks seized at Mitzic - 1 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-09-28,2021,TRUE,"2023","Asia"
"42112","27/09/2021","Seizure","1 ivory fan seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-09-27,2021,TRUE,"2023","Asia"
"38647","25/09/2021","Poaching / Illegal Harvesting","2 elephants poached in Bakingili, South-West Region","Cameroon",NA,"Loxodonta","Proboscidea",2021-09-25,2021,TRUE,"2023","Asia"
"42155","23/09/2021","Seizure","8 pieces of ivory and 1 deer horn seized in Egmore, Tamil Nadu","India",NA,"2 species","Proboscidea",2021-09-23,2021,TRUE,"2023","Asia"
"42150","23/09/2021","Seizure","2 Elephant tusks (5 kg) seized in Parunthumpara, Kerala","India",NA,"Elephantidae","Proboscidea",2021-09-23,2021,TRUE,"2023","Asia"
"39910","23/09/2021","Seizure","25 kg of Elephant tusks seized in Rufiji - 2 arrested","Tanzania, United Republic of",NA,"Elephantidae","Proboscidea",2021-09-23,2021,TRUE,"2023","Asia"
"48387","22/09/2021","Enforcement Action / Prosecution","2 auctioneers sentenced for ivory sales in Reims","France",NA,"Elephantidae","Proboscidea",2021-09-22,2021,TRUE,"2023","Asia"
"42111","22/09/2021","Seizure","7 ivory cutlery handles (0.112 kg) seized in Guangzhou","China",NA,"Elephantidae","Proboscidea",2021-09-22,2021,TRUE,"2023","Asia"
"42110","18/09/2021","Seizure","1 painting scroll with ivory scroll heads seized at Shanghai Pudong Airport","China",NA,"Elephantidae","Proboscidea",2021-09-18,2021,TRUE,"2023","Asia"
"42109","17/09/2021","Seizure","Ivory scroll heads seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-09-17,2021,TRUE,"2023","Asia"
"42108","17/09/2021","Seizure","2 ivory panels of paintings seized in Hefei","China",NA,"Elephantidae","Proboscidea",2021-09-17,2021,TRUE,"2023","Asia"
"40411","17/09/2021","Seizure","2 Elephant tusks (82.5 kg) seized in Bulisa district - 1 arrested","Uganda",NA,"Elephantidae","Proboscidea",2021-09-17,2021,TRUE,"2023","Asia"
"42157","15/09/2021","Seizure","Sumatran elephant ivory and bone seized in Aceh Jaya, Aceh Province - 11 arrested","Indonesia",NA,"Elephas maximus sumatranus","Proboscidea",2021-09-15,2021,TRUE,"2023","Asia"
"38767","15/09/2021","Seizure","2 tusks seized in Matabeleland North Province - 5 charged","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-09-15,2021,TRUE,"2023","Africa"
"38590","14/09/2021","Seizure","10 pieces of ivory seized in Ogoou'e9-Lolo - 4 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-09-14,2021,TRUE,"2023","Asia"
"42160","11/09/2021","Seizure","Elephant ivory seized in Katuli, Mangochi - 3 arrested","Malawi",NA,"Elephantidae","Proboscidea",2021-09-11,2021,TRUE,"2023","Asia"
"40410","10/09/2021","Seizure","50 kg of Elephant tusks seized in Kampala - 1 arrested","Uganda",NA,"Elephantidae","Proboscidea",2021-09-10,2021,TRUE,"2023","Asia"
"42165","08/09/2021","Enforcement Action / Prosecution","1 suspect convicted for smuggling ivory in San Diego, California","United States of America",NA,"Elephantidae","Proboscidea",2021-09-08,2021,TRUE,"2023","Asia"
"42163","08/09/2021","Seizure","12.13 kg of Elephant tusks seized in Kitanda, Namtumbo District - 2 arrested","Tanzania, United Republic of",NA,"Loxodonta","Proboscidea",2021-09-08,2021,TRUE,"2023","Asia"
"39261","08/09/2021","Enforcement Action / Prosecution","8 men convicted for trafficking rhino horn and ivory","France","2 countries","2 species","Proboscidea",2021-09-08,2021,TRUE,"2023","Asia"
"38200","08/09/2021","Seizure","4 tusks seized in Mouila, Ngounie - 2 arrested","Gabon",NA,"Loxodonta","Proboscidea",2021-09-08,2021,TRUE,"2023","Asia"
"38070","08/09/2021","Seizure","Ivory jewellery seized in Jodhpur, Rajasthan - 1 arrested","India",NA,"Elephantidae","Proboscidea",2021-09-08,2021,TRUE,"2023","Asia"
"39417","04/09/2021","Seizure","3 Elephant tusks seized in Baleswar District, Odisha - 5 arrested","India",NA,"Elephantidae","Proboscidea",2021-09-04,2021,TRUE,"2023","Asia"
"42154","02/09/2021","Seizure","1 Elephant tusk (15 kg) seized in Tamil Nadu","India",NA,"Elephas maximus","Proboscidea",2021-09-02,2021,TRUE,"2023","Asia"
"48354","01/09/2021","Seizure","rhino horn, ivory, abalone & fish organs seized in Sanddrift, Cape Town - 1 arrested","South Africa",NA,"4 species","Proboscidea",2021-09-01,2021,TRUE,"2023","Africa"
"48350","01/09/2021","Seizure","4 tusks (7 kg) seized in Binga District, Matabeleland North Province - 1 arrested","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-09-01,2021,TRUE,"2023","Africa"
"42107","01/09/2021","Seizure","1 ivory bead necklace and 1 carved pin (total 0.043 kg) seized in Qianjiang","China",NA,"Elephantidae","Proboscidea",2021-09-01,2021,TRUE,"2023","Asia"
"42106","01/09/2021","Seizure","2 ivory bangles (0.092 kg) seized in Wenzhou","China",NA,"Elephantidae","Proboscidea",2021-09-01,2021,TRUE,"2023","Asia"
"39002","01/09/2021","Seizure","8 ivory figurines seized from a parcel in Karlsruhe","Germany","Switzerland","Elephantidae","Proboscidea",2021-09-01,2021,TRUE,"2023","Asia"
"38932","01/09/2021","Seizure","1 Elephant tusk (11.79 kg) seized in St Mary'92s Village, Hwange - 1 arrested","Zimbabwe",NA,"Elephantidae","Proboscidea",2021-09-01,2021,TRUE,"2023","Africa"
